#OTU_IDs	trait1	metadata_NSTI
Nocardioides_pacificus-_-KC986355--_XH274_T	28.0	0.11398
Coprobacter_secundus-_-JTDA01000039--_177_T	35.0	0.1451
Dyadobacter_hamtensis-_-AJ619978--_HHS_11_T	15.0	0.08343
Aquimarina_megaterium-_-KC476292--_XH134_T	28.0	0.0
Prevotella_corporis-_-AB547677--_JCM_8529_T	36.0	0.06504
g__334857	29.0	0.06614
Legionella_taurinensis-_-DQ667196--_ATCC_700508_T	34.0	0.06013
Paraburkholderia_sacchari-_-AF263278--_IPT101T_LTP__T	28.0	0.011179999999999999
Cytobacillus_gottheilii-_-FN995266--_WCC_4585_T	33.0	0.044570000000000005
Brockia_lithotrophica-_-HQ540553--_Kam1851_T	69.0	0.18087
Pediococcus_siamensis-_-AB258357--_MCH3-2_T	29.0	0.09938
Sporobacterium_olearium-_-AF116854--_SR1-_DSM_12504_T	37.0	0.16321000000000002
Paraburkholderia_dioscoreae-_-LR861108--_LMG_31881_T	30.0	0.0084
Campylobacter_fetus_subsp._fetus-_-DQ174127--_ATCC_27374_T	37.0	0.0008600000000000001
Lactobacillus_casei_subsp._pseudoplantarum-_-D16549--_JCM_1181_T	35.0	0.07667
Vibrio_ouci-_-MG754448--_BEI176_T	28.0	0.016640000000000002
Roseibacillus_persicicus-_-AB331890--_YM26-010_T	26.0	0.15038
Bradyrhizobium_ferriligni-_-KJ818096--_CCBAU_51502_T	27.0	0.09493
Stenotrophomonas_koreensis-_-LDJH01000020--_DSM_17805_T	32.0	0.05081
g__1926259	27.0	0.06366
Nocardioides_cynanchi-_-MK949145--_SB3-45_T	28.0	0.13415000000000002
g__1926253	28.0	0.07588
g__585890	33.0	0.12748
Hydrogenophaga_soli-_-KX636167--_S10_T	29.0	0.08046
Conchiformibius_steedae-_-AB681799--_NBRC_102457_T	37.0	0.0836
Nonomuraea_cavernae-_-KY788340--_SYSU_K10005_T	29.0	0.08699
Psychroflexus_aestuariivivens-_-KU167714--_DB-3_T	26.0	0.07704
Mycoplasma_hafezii-_-EU660528--_M26_T	37.0	0.12232
Tepidibacillus_fermentans-_-KC242245--_STGH_T	33.0	0.17568
Williamsia_spongiae-_-JN615440--_B138_T	30.0	0.08333000000000002
Kosakonia_oryzae-_-EF488759--_Ola_51_T	30.0	0.00556
Mesorhizobium_thiogangeticum-_-AJ864462--_SJT_T	27.0	0.07092000000000001
Halomonas_sabkhae-_-EF442769--_5-3_T	33.0	0.03981
Hansschlegelia_beijingensis-_-JQ034346--_PG04_T	28.0	0.11929000000000001
Methylophaga_thiooxydans-_-DQ660915--_DMS010_T	20.0	0.08122
Sulfurihydrogenibium_subterraneum-_-AB071324--_HGM-K1_T	65.0	0.0
Budvicia_diplopodorum-_-HE574451--_D9_=_DSM_21983_T	26.0	0.02428
Dongia_rigui-_-HQ436504--_04SU4-P_T	28.0	0.18341000000000002
Lysobacter_pythonis-_-LM994044--_4284_T	33.0	0.06836
Alistipes_onderdonkii_subsp._onderdonkii-_-ARFY01000032--_DSM_19147_T	37.0	0.05065
Leuconostoc_litchii-_-LC259518--_MB7_T	29.0	0.01383
Psychrobacter_namhaensis-_-AY722805--_SW-242_T	22.0	0.01115
Streptomyces_capparidis-_-KX119420--_EGI_6500195_T	27.0	0.057190000000000005
Leptonema_illini-_-AY714984--_3055-_NCTC_11301_T	30.0	0.0
Streptomyces_yanii-_-AB006159--_IFO_14669_T	28.0	0.03561
Barnesiella_propionica-_-JAOQJK000000000--_E21_T	35.0	0.12574
Erwinia_phyllosphaerae-_-MZ457073--_CMYE1_T	29.0	0.054400000000000004
Natronoarchaeum_philippinense-_-AB457580--_294-194-5_T	35.0	0.17244
Luteimonas_lutimaris-_-GU199001--_G3_T	33.0	0.17186
Nonomuraea_diastatica-_-MG770679--_KC712_T	29.0	0.10397
Rubrivivax_pictus-_-LC094486--_W35_T	32.0	0.07846000000000002
Paracoccus_salipaludis-_-MF782381--_WN007_T	28.0	0.0716
Dissulfuribacter_thermophilus-_-JQ414031--_S69_T	32.0	0.18374000000000001
g__1748764	29.0	0.42347
g__2782229	32.0	0.048440000000000004
g__1748767	29.0	0.35104
Dictyobacter_alpinus-_-LC278467--_Uno16_T	51.0	0.17202
Paenochrobactrum_glaciei-_-AB369864--_KMM_3858_-=_Pi_26-_T	30.0	0.0822
g__1249554	11.0	0.09990000000000002
Litoreibacter_arenae-_-AONI01000015--_DSM_19593_T	28.0	0.0
Pseudomonas_cichorii-_-AB021398--_ATCC_10857_T	26.0	0.03211
Sphingomonas_crusticola-_-KT346426--_MIMD3_T	30.0	0.09704
Paraburkholderia_ginsengiterrae-_-LXJZ01000218--_DCY85-1_w_T	26.0	0.03574
Halomonas_almeriensis-_-AY858696--_M8_T	33.0	0.03217
Ezakiella_coagulans-_-AB547639--_JCM_12528_T	35.0	0.26130000000000003
Amantichitinum_ursilacus-_-FN994890--_IGB-41_T	33.0	0.08979000000000001
g__35753	28.0	0.06841
Clostridium_peptidivorans-_-AF156796--_TMC4-_DSM_12505_T	32.0	0.10198
Paraburkholderia_strydomiana-_-HF674688--_WK1.1f_T	30.0	0.04206
Streptococcus_parasuis-_-AB936273--_SUT-286_T	37.0	0.06587
Tenacibaculum_haliotis-_-KX450476--_RA3-2_T	24.0	0.12151
Sinobaca_qinghaiensis-_-DQ168584--_YIM_70212_T	33.0	0.14471
g__332246	37.0	0.01925
Vibrio_nereis-_-AB680923--_NBRC_15637_T	27.0	0.02284
Carboxydocella_manganica-_-GU584133--_SLM61_T	47.0	0.24524
Corynebacterium_ulceribovis-_-AQUY01000006--_DSM_45146_T	28.0	0.0
Ensifer_meliloti-_-D14509--_IAM_12611_T	25.0	0.0
Nonlabens_arenilitoris-_-JX291103--_M-M3_T	26.0	0.0897
Desulfocapsa_sulfexigens-_-Y13672--_SB164P1_T	25.0	0.0
Streptomyces_alboniger-_-AY845349--_DSM_40043-_ATCC_12461-_KCTC_9014_T	26.0	0.01404
Cupriavidus_respiraculi-_-AF500583--_AU3313_T	29.0	0.02614
Sphingobacterium_mucilaginosum-_-KM598234--_THG-SQA8_T	16.0	0.1755
Tateyamaria_pelophila-_-AJ968651--_SAM4_T	26.0	0.09253
Thioprofundum_lithotrophicum-_-AB468957--_106_T	26.0	0.16643999999999998
Nonlabens_halophilus-_-KU719509--_CAU_1131_T	26.0	0.09688
Mycoplasma_iners-_-JN935870--_PG30_T	37.0	0.07772000000000001
Streptomyces_hydrogenans-_-AB184868--_NBRC_13475_T	26.0	0.037599999999999995
g__65502	28.0	0.02297
Alkalihalobacterium_bogoriense-_-AY376312--_LBB3_T	34.0	0.14494
Nocardiopsis_rhizosphaerae-_-KU992916--_EGI_80674_T	29.0	0.041999999999999996
Tissierella_simiarum-_-MZ310625--_MSJ-40_T	56.0	0.11771000000000001
Proteiniclasticum_ruminis-_-DQ852338--_D3RC-2_T	37.0	0.0
g__286	29.0	0.050140000000000004
g__283	22.0	0.01788
Phocaeicola_plebeius-_-AB200217--_M12_T	37.0	0.0
Desulfuromonas_palmitatis-_-U28172--_SDBY1_T	30.0	0.08587
g__2714869	28.0	0.12874
Oceanospirillum_maris-_-AB680866--_NBRC_15468_T	19.0	0.14199
Chryseolinea_flava-_-MG662377--_SDU1-6_T	28.0	0.24252999999999997
Nibrella_saemangeumensis-_-JN607159--_GCR0103_T	27.0	0.20226
Lacticaseibacillus_daqingensis-_-MK110842--_143-4-a-_T	35.0	0.07261000000000001
Paenibacillus_lupini-_-KF769449--_RLAHU15_T	30.0	0.10907
g__208447	62.0	0.004410000000000001
Alteribacillus_iranensis-_-HQ433452--_X5B_T	33.0	0.13272
Rhizobium_tibeticum-_-EU256404--_CCBAU_85039_T	28.0	0.011719999999999998
Neisseria_dumasiana-_-KY417828--_93087_T	37.0	0.02922
Sharpea_porci-_-MN537541--_DSM_108165_T	37.0	0.13471
Advenella_incenata-_-AM944734--_CCUG_45225_T	29.0	0.006719999999999999
Mesorhizobium_shangrilense-_-EU074203--_CCBAU_65327_T	26.0	0.03578
Microbacterium_koreense-_-AY962574--_JS53-2_T	34.0	0.07638
g__448125	56.0	0.2615
Thiohalomonas_denitrificans-_-EF117909--_HLD_2_T	28.0	0.13094
Rheinheimera_salexigens-_-KP026120--_KH87_T	30.0	0.08143
g__2856846	27.0	0.20511
Streptomyces_populi-_-MF100127--_A249_T	27.0	0.047220000000000005
Mycobacterium_grossiae-_-KM186137--_PB739_T	37.0	0.0404
Thauera_selenatis-_-Y17591--_ATCC_55363T_T	30.0	0.01348
Leptospira_venezuelensis-_-NETS01000000--_CLM-U50_T	30.0	0.0275
Sphingobacterium_kitahiroshimense-_-AB361248--_10C_T	16.0	0.23923999999999998
g__218204	48.0	0.21871000000000002
g__218207	29.0	0.0029499999999999995
Glycomyces_amatae-_-OK384303--_A-F0318_T	28.0	0.09078
Thioalkalivibrio_versutus-_-FR749906--_DSM_13738_T	31.0	0.07573
Methylobrevis_albus-_-MW195049--_L22T	28.0	0.12517999999999999
Amaricoccus_veronensis-_-U88043--_Ben102_T	27.0	0.17718
Labilibacter_sediminis-_-MK975475--_CG51_T	32.0	0.15366000000000002
Hydrocarboniphaga_effusa-_-AY363245--_AP103-_ATCC_BAA-332_T	30.0	0.0
Actinomycetospora_chlora-_-AB514519--_TT07I-57_T	29.0	0.06624999999999999
Qipengyuania_qiaonensis-_-MZ749494--_6D47AT	29.0	0.04232999999999999
Sapientia_aquatica-_-KM083135--_SA-152_T	28.0	0.10506
g__2698688	26.0	0.11002
g__418453	70.0	0.12641
Acinetobacter_lanii-_-MK990276--_185__T	29.0	0.058730000000000004
Microbacterium_aurum-_-Y17229--_DSM_8600_T	34.0	0.051870000000000006
Kerstersia_similis-_-AY131212--_LMG_5890_T	36.0	0.08803
Dyella_solisilvae-_-QQSY01000000--_DHG54_wl_T	28.0	0.07767
Kitasatospora_albolonga-_-AB184425--_NBRC_13465_T	28.0	0.02166
Aidingimonas_halophila-_-FJ418176--_YIM_90637_T	23.0	0.10324
Alkalibacillus_silvisoli-_-AB264528--_BM2_T	31.0	0.029509999999999998
Anoxybacillus_gonensis-_-CP012152--_G2_n_T	55.0	0.0
g__1945896	29.0	0.03401
Actinomadura_pelletieri-_-AF163119--_JCM3388T_T	30.0	0.0276
Acholeplasma_brassicae-_-AY538163--_0502_T	34.0	0.25273
Paraburkholderia_caribensis-_-Y17009--_MWAP64_T	26.0	0.021779999999999997
Neptunomonas_concharum-_-JF748732--_LHW37_T	13.0	0.05712999999999999
g__242605	28.0	0.016999999999999998
Lactobacillus_gallinarum-_-AJ417737--_ATCC_33199_T	48.0	0.00961
Salicibibacter_cibarius-_-MT561874--_NKC5-3_T	33.0	0.25243
Carnobacterium_inhibens_subsp._gilichinskyi-_-Z73313--_K1_T	30.0	0.0
Polynucleobacter_rarus-_-FM208182--_MT-CBb6A5_T	28.0	0.06067
Cellvibrio_gandavensis-_-AJ289162--_R4069_T	15.0	0.1329
Nocardioides_eburneiflavus-_-MH166742--_MMS17-SY213_T	29.0	0.10756
Streptomyces_acidiscabies-_-D63865--_ATCC49003_T	27.0	0.0
Halomonas_gomseomensis-_-AM229314--_M12_T	28.0	0.04857
Hymenobacter_arcticus-_-KC213491--_R2-4_T	20.0	0.17452
Actibacterium_lipolyticum-_-KJ889015--_SSK1-4_T	28.0	0.09457
Paenibacillus_sediminis-_-GQ355277--_GTH-3_T	32.0	0.10442
Mycoplasma_subdolum-_-AF125588--_TB-T-_T	33.0	0.05026
Halomonas_janggokensis-_-AM229315--_M24_T	28.0	0.06046
Photobacterium_arenosum-_-MN540907--_CAU_1568T	27.0	0.057479999999999996
Sphingobacterium_nematocida-_-JF731241--_M-SX103_T	16.0	0.10447999999999999
g__2992131	47.0	0.25487
Syntrophomonas_curvata-_-AY290767--_GB8-1_T	49.0	0.14009
Xenorhabdus_bovienii_subsp._bovienii-_-AY278673--_DSM4766_T	35.0	0.08162
Arthrobacter_tecti-_-AJ639829--_LMG_22282_T	30.0	0.06887
Geodermatophilus_saharensis-_-HE654551--_CF5/5_T	25.0	0.06871
Pantoea_ananatis-_-U80196--_ATCC_33244_T	33.0	0.06496
Tenebrionibacter_intestinalis-_-MW411192--_BIT-L3_T	35.0	0.09114
Aurantibacter_aestuarii-_-JX854528--_KYW614_T	23.0	0.10802000000000002
Streptomyces_artemisiae-_-EU200685--_YIM_63135_T	26.0	0.09642
Kutzneria_buriramensis-_-JF935275--_A-T_1846_T	30.0	0.06769
g__500614	40.0	0.22429000000000002
Paenibacillus_sepulcri-_-DQ291142--_CCM_7311-_LMG_19508_T	29.0	0.07918
Trabulsiella_guamensis-_-AB681979--_NBRC_103172_T	37.0	0.06785000000000001
Polymorphobacter_multimanifer-_-AB649056--_262-7_T	26.0	0.07480999999999999
Verrucomicrobium_spinosum-_-ABIZ01000001--_DSM_4136_T	30.0	0.0
Ancylomarina_salipaludis-_-MK577405--_SHSM-M15__T	32.0	0.21767
Acinetobacter_populi-_-KM518626--_PBJ7_T	29.0	0.05241
Rhodoglobus_aureus-_-AJ438586--_CMS_81_=_T	23.0	0.03436
Dyadobacter_flavalbus-_-KX601106--_NS28_T	15.0	0.08494
Mucilaginibacter_limnophilus-_-LT703451--_YBJ-36_T	25.0	0.10998
Janibacter_anophelis-_-AY837752--_CCUG_49715_T	28.0	0.01758
Blautia_pseudococcoides-_-KR364747--_YL58T	37.0	0.034350000000000006
Actinomadura_sediminis-_-JF272484--_YIM_M_10931_T	30.0	0.03959
Streptomyces_hiroshimensis-_-AB184789--_NBRC_3720_T	28.0	0.02951
Mesorhizobium_sanjuanii-_-MF979853--_BSA136_T	26.0	0.04712
Aneurinibacillus_tyrosinisolvens-_-AB899818--_LL-002_T	30.0	0.05602
Acrocarpospora_pleiomorpha-_-AB006174--_R-31_T	29.0	0.11307
Shewanella_holmiensis-_-OP339862--_SP1S2-7T	14.0	0.04927
Pseudostreptobacillus_hongkongensis-_-JQ087389--_HKU33_T	37.0	0.09734000000000001
Hymenobacter_psoromatis-_-KJ606781--_PAMC26554_T	20.0	0.19172
Lutibaculum_baratangense-_-FN297835--_AMV1_T	25.0	0.0
Actinomycetospora_lutea-_-AB514515--_TT00-04_T	29.0	0.045649999999999996
Natrinema_thermotolerans-_-AB663444--_JCM_14585_T	50.0	0.0
Sphingobacterium_chungjuense-_-KY053202--_IMCC25678_T	16.0	0.14915
Thermomonas_mangrovi-_-OP600479--_2C3345_/type_materialtype_strain_of_Thermomonas_mangroviT	32.0	0.029879999999999997
Wautersia_numazuensis-_-AB681139--_NBRC_100056_T	25.0	0.0
g__316612	32.0	0.0002
Mangrovimonas_futianensis-_-MZ540730--_AS18T	15.0	0.16051000000000004
Mucilaginibacter_herbaticus-_-JN695632--_DR-9_T	25.0	0.13575
Mogibacterium_diversum-_-AB037874--_ATCC_700923_-=HM-7-_T	37.0	0.19316
Orbus_hercynius-_-FJ612598--_CN3_T	35.0	0.21915
g__2126006	38.0	0.07918
g__2126002	37.0	0.10173000000000001
Porphyromonas_macacae-_-ARBY01000031--_DSM_20710_T	37.0	0.0
Sulfurisphaera_tokodaii-_-BA000023--_7_T	80.0	0.0
Marivita_byunsanensis-_-FJ467624--_SMK-114_T	27.0	0.1001
Clostridium_tyrobutyricum-_-APMH01000060--_ATCC_25755_T	37.0	0.0
Mucilaginibacter_humi-_-MN620420--_S1162_T	25.0	0.15987
Bradyrhizobium_nanningense-_-KC508872--_CCBAU_53390_T	28.0	0.026300000000000004
g__28443	29.0	0.08258
Marinomonas_arenicola-_-AB467281--_KMM_3893_T	24.0	0.07299
Perlabentimonas_gracilis-_-MT501785--_M08_MBT	32.0	0.22766999999999998
Bifidobacterium_erythrocebi-_-MN707967--_VB31__DSM_109960_T	37.0	0.0084
Zunongwangia_flava-_-MF538781--_MBLN094T	26.0	0.05843
Microterricola_pindariensis-_-AM900767--_PON10_T	22.0	0.07024
g__2029873	27.0	0.18547000000000002
Ottowia_konkukae-_-MG764241--_SK3863_T	28.0	0.12564
Luteimonas_terricola-_-FJ948107--_BZ92r_T	33.0	0.07176
Polaribacter_lacunae-_-KJ728849--_HMF2268_T	24.0	0.0966
g__1237108	25.0	0.12861999999999998
Pedobacter_aquae-_-MK129424--_CJ43T	28.0	0.026709999999999998
Vibrio_renipiscarius-_-JTKI01000003--_DCR_1-4-12_T	27.0	0.03759
g__1237104	25.0	0.15445
Hyphomicrobium_chloromethanicum-_-AF198623--_CM2_T	16.0	0.15510000000000002
g__2774146	29.0	0.10418999999999999
Mycoplasma_adleri-_-U67943--_G145_T	37.0	0.08513000000000001
Comamonas_nitrativorans-_-AJ251577--_23310_T	29.0	0.08881
Ligilactobacillus_pabuli-_-LC655142--_AF129T	34.0	0.09
Haliangium_ochraceum-_-CP001804--_DSM_14365_T	30.0	0.0
Paenisporosarcina_antarctica-_-EF154512--_N-05_T	32.0	0.10647000000000001
Pseudomonas_neustonica-_-KU716040--_SSM26_T	29.0	0.038099999999999995
Desulforamulus_aeronauticus-_-X98407--_DSM_10349_T	40.0	0.08981
Foliisarcina_bertiogensis-_-KT731153--_CENA333_T	47.0	0.16066000000000003
Sphingobacterium_micropteri-_-MT895497--_DN00404T	16.0	0.18164
Rhodobacter_tardus-_-MK209068--_CYK-10_T	25.0	0.05617
Bacillus_spongiae-_-KY451772--_135PIL107-10_T	37.0	0.062200000000000005
Weissella_soli-_-AY028260--_Mi268-_LMG_20113-_DSM_14420_T	31.0	0.07031
Pseudomonas_asiatica-_-LT718474--_VM14_T	28.0	0.012989999999999998
g__436357	25.0	0.10687
Stakelama_algicida-_-KR054617--_Yeonmyeong_1-13_T	27.0	0.11936
Anaerobiospirillum_thomasii-_-AJ420985--_DSM_11806T_T	38.0	0.1034
g__423349	25.0	0.10821
Luteolibacter_gellanilyticus-_-LN833280--_CB_286403_T	28.0	0.19294
Micromonospora_profundi-_-KF494813--_DS3010_T	28.0	0.10269
Staphylococcus_rostri-_-FM242137--_ARI_262_T	36.0	0.030529999999999995
Spiribacter_roseus-_-LT578364--_SSL50_T	30.0	0.06692
Bacteroides_parvus-_-MT905161--_NSJ-21_T	37.0	0.07355
Rickettsia_prowazekii-_-M21789--_Brein1_T	37.0	0.0
Mycobacterium_montefiorense-_-AF330038--_ATCC_BAA-256_T	35.0	0.06452999999999999
Pedobacter_aquicola-_-KY053203--_IMCC25679_T	28.0	0.10697999999999999
Bacteriovorax_stolpii-_-AJ288899--_DSM_12778_T	27.0	0.15741
g__335382	47.0	0.24778
Sporosarcina_thermotolerans-_-FN298445--_CCUG_53480_T	32.0	0.09234
g__1434038	30.0	0.11453
g__1434039	27.0	0.1086
g__1434032	31.0	0.12218000000000001
Thiodictyon_bacillosum-_-EF999974--_DSM_234T_T	17.0	0.07045000000000001
Pseudomonas_tarimensis-_-KC709664--_MA-69_T	31.0	0.052430000000000004
Campylobacter_upsaliensis-_-AY621113--_ATCC_43954_T	39.5	0.0
Amycolatopsis_suaedae-_-MG757753--_8-3EHSu_T	32.0	0.06295
g__1434034	29.0	0.1663
Actinomyces_gaoshouyii-_-KY611802--_pika_113_T	37.0	0.04031
Kiloniella_antarctica-_-KM101108--_soj2014_T	24.0	0.044520000000000004
Winogradskyella_luteola-_-MW888983--_WHY3T	15.0	0.13171
Allorhizobium_oryziradicis-_-KX129901--_N19_T	30.0	0.036489999999999995
Planococcus_mcmeekinii-_-AF041791--_S23F2_T	14.0	0.06541
Streptomyces_violaceus-_-AB184315--_NBRC_13103_T	26.0	0.060360000000000004
Listeria_fleischmannii_subsp._coloradonensis-_-JQ287762--_TTU_M1-001_T	30.0	0.02574
Rhodococcus_xishaensis-_-MG200155--_LHW51113_T	30.0	0.0601
Sphingobacterium_bovistauri-_-MT951383--_WQ366_T	16.0	0.12093000000000001
Streptomyces_griseoviridis-_-AB184210--_NBRC_12874_T	22.0	0.014759999999999999
Microbacterium_rhizomatis-_-KP161851--_DCY100_T	34.0	0.11061000000000001
Globicatella_sanguinis-_-AB680901--_NBRC_15551_T	37.0	0.16743999999999998
Nonomuraea_solani-_-JQ073731--_NEAU-Z6_T	29.0	0.08192
Rubritalea_halochordaticola-_-AB543683--_MN1-1006_T	26.0	0.11485999999999999
Muricauda_amphidinii-_-MN907452--_LMIT004_T	29.0	0.06789999999999999
g__75984	37.0	0.029589999999999998
Pontibacter_flavimaris-_-KT716397--_S10-8T	17.0	0.05672
Citreimonas_salinaria-_-AY962295--_CL-SP20_T	28.0	0.0658
g__291178	15.0	0.13470000000000001
Gluconobacter_japonicus_subsp._japonicus-_-AB253435--_NBRC_3271_T	27.0	0.00392
g__44262	30.0	0.13549
g__44261	40.0	0.1718
g__44260	55.0	0.08073
Halothiobacillus_neapolitanus-_-JF416645--_NCIMB_8539_T	37.0	0.17855
Algoriphagus_aquimaris-_-MK249690--_F21_T	24.0	0.14608
Raoultella_ornithinolytica-_-U78182--_CIP_103364_T	37.0	0.0
Corynebacterium_lactis-_-HE983829--_RW2-5_T	28.0	0.0
Mariniblastus_fucicola-_-HQ845450--_FC18_T	27.0	0.26444
Brevundimonas_bacteroides-_-AJ227782--_LMG15096T_T	33.0	0.06289
Halomonas_eurihalina-_-X87218--_ATCC_49336-T_T	32.0	0.0062699999999999995
Neptuniibacter_caesariensis-_-AY136116--_MED92_T	26.0	0.0
Mycobacterium_terrae-_-HM770865--_CIP104321_T	35.0	0.00979
Sulfitobacter_mediterraneus-_-Y17387--_CH-B427_LTP__T	23.0	0.03402
Pseudomonas_ogarae-_-JAFEHD000000000--_RDP1T	26.0	0.0265
Piscinibacter_sakaiensis-_-LC002525--_201-F6_T	32.0	0.06502000000000001
Blautia_hominis-_-MG696223--_KB1_clone3_T	37.0	0.03438
Burkholderia_guangdongensis-_-KP938220--_DHOM02_T	38.0	0.02801
Pseudomonas_congelans-_-AJ492828--_DSM_14939_=_LMG_21466_T	26.0	0.0052699999999999995
Acinetobacter_schindleri-_-APPQ01000011--_CIP_107287_T	28.0	0.0
Maricaulis_maris-_-AJ227802--_ATCC_15268_-T-_T	29.0	0.08425
Phycisphaera_mikurensis-_-AP012338--_NBRC_102666_T	25.0	0.0
Bifidobacterium_callimiconis-_-MK377257--_LMG_30938_T	37.0	0.09688
Gordonia_mangrovi-_-MN653213--_HNM0687_T	28.0	0.02046
g__1538466	29.0	0.042649999999999993
Arenibacter_echinorum-_-EF536748--_KMM_6032_T	20.0	0.13053
Ferrimonas_futtsuensis-_-AB245515--_FUT3661_T	24.0	0.10136
Nocardia_goodfellowii-_-HQ157183--_A2012_T	29.0	0.046990000000000004
g__1938335	30.0	0.10368000000000001
Yersinia_thracica-_-LR745665--_IP34646_T	30.0	0.014779999999999998
Herbaspirillum_robiniae-_-KP276241--_HZ10_T	32.0	0.0752
g__40566	28.0	0.004430000000000001
Halarchaeum_salinum-_-AB372514--_MH1-34-1_T	37.0	0.02848
Streptomyces_filipinensis-_-AB184198--_NBRC_12860_T	26.0	0.08777000000000001
Streptomyces_daghestanicus-_-DQ442497--_NRRL_B-5418T_T	26.0	0.038099999999999995
Scrofimicrobium_canadense-_-MN537492--_DSM_105338_T	37.0	0.14500000000000002
g__225842	19.0	0.05006000000000001
g__1146865	35.0	0.04517
Marinomonas_profundimaris-_-KC565667--_25BN12M-4_T	24.0	0.07087000000000002
Edwardsiella_tarda-_-AB050827--_ATCC15947_T	30.0	0.0
Haloprofundus_salilacu-_-KY458507--_Gai1-5T	38.0	0.12634
g__160700	28.0	0.13264
Ferdinandcohnia_onubensis-_-LN650668--_CECT_8479__LMG_27963_T	33.0	0.11413
Pseudonocardia_hierapolitana-_-JN989288--_PM2084_T	30.0	0.06165999999999999
Chlorobium_limicola-_-CP001097--_DSM_245_T	25.0	0.0
Flavobacterium_nitratireducens-_-FR827898--_N1_T	24.0	0.09212000000000001
g__1810932	21.0	0.13957
Pseudoalteromonas_gelatinilytica-_-KT377064--_NH153_T	27.0	0.06117
Limosilactobacillus_equigenerosi-_-AB288050--_NRIC_0697_T	34.0	0.02726
Carnobacterium_maltaromaticum-_-M58825--_DSM_20342_T	31.0	0.05221
Sphingobacterium_yanglingense-_-KF735812--_CCNWSP36-1_T	16.0	0.13965
Streptococcus_constellatus_subsp._viborgensis-_-JN787160--_SK1359_T	37.0	0.0
Phyllobacterium_sophorae-_-KJ685937--_CCBAU_03422_T	30.0	0.07938
g__2108524	23.0	0.19163
Enterocloster_lavalensis-_-EF564277--_CCRI-9842_T	36.0	0.048670000000000005
Methylobacillus_caricis-_-KY806199--_OV_T	23.0	0.11523
Pantoea_cypripedii-_-AJ233413--_DSM_3873_T	29.0	0.048819999999999995
Microvirga_lupini-_-EF191408--_Lut6_T	33.0	0.02393
g__2812012	23.0	0.06271
g__1211036	15.0	0.11805000000000002
g__577469	28.0	0.08560999999999999
g__2910984	30.0	0.01758
g__2910985	29.0	0.11458
g__2910986	32.0	0.15638000000000002
g__2910983	29.0	0.13962000000000002
Gemmata_obscuriglobus-_-X56305--_UQM_2246_T	30.0	0.0334
Gibbsiella_dentisursi-_-AB566415--_NUM_1720_T	33.0	0.06649
Nocardia_inohanensis-_-AB092560--_IFM_0092_T	28.0	0.03053
Corynebacterium_argentoratense-_-HF558381--_IBS_B10697_T	35.0	0.0387
Azospirillum_formosense-_-GU256444--_CC-Nfb-7_T	30.0	0.08055999999999999
Cloacibacterium_normanense-_-AJ575430--_CCUG_46293_T	35.0	0.08518
Mycobacterium_monacense-_-AF107039--_B9-21-178_T	36.0	0.042730000000000004
Siccibacter_turicensis-_-DQ273681--_LMG_23730_T	37.0	0.0
Lentzea_guizhouensis-_-KM597488--_DHS_C013_T	28.0	0.07819000000000001
Kistimonas_alittae-_-EU797579--_BGP-2_T	29.0	0.089
Caedibacter_taeniospiralis-_-AY102612--_51k_LTP__T	34.0	0.18745
Akkermansia_muciniphila-_-CP001071--_ATCC_BAA-835_T	37.0	0.0
Massilia_lurida-_-HQ839786--_D5_T	28.0	0.06303000000000002
Coprococcus_hominis-_-MT905185--_NSJ-10_T	38.0	0.05108
Hymenobacter_marinus-_-JX272928--_KJ035_T	20.0	0.18267
Methylophilus_luteus-_-FJ872109--_Mim_T	23.0	0.11637
Deinococcus_puniceus-_-CP011387--_DY1_n_T	26.0	0.05339
g__2838311	28.0	0.12113000000000002
g__970	34.0	0.05956000000000001
g__29574	33.0	0.016839999999999997
Fructobacillus_ficulneus-_-AF360736--_FS-1_T	25.0	0.08793000000000001
Rhodobacter_sediminicola-_-LR596790--_Rhodobacter_sp._JA983_T	25.0	0.09234
Melaminivora_jejuensis-_-JX997988--_KBB12_T	28.0	0.05788
Lysobacter_xinjiangensis-_-EU833988--_RCML-52_T	27.0	0.11066999999999999
Methanothermobacter_defluvii-_-X99046--_ADZ-_VKM_B-1962-_DSM_7466_T	58.0	0.01175
g__1649466	30.0	0.07687
Methylobacterium_goesingense-_-AY364020--_iEII3_LTP__T	29.0	0.05406
Legionella_yabuuchiae-_-AB233210--_OA1-2_T	34.0	0.0747
Actinomadura_rugatobispora-_-U49010--_IFO_14382_T	30.0	0.03699
Sarcina_ventriculi-_-X76649--_DSM286_T	37.0	0.11064
Streptomyces_reniochalinae-_-KX347891--_LHW50302_T	28.0	0.04421
Microbulbifer_marinus-_-GQ262812--_Y215_T	29.0	0.055389999999999995
Suicoccus_acidiformans-_-KY412561--_ZY16052_T	37.0	0.14378
Collimonas_antrihumi-_-LT719158--_C3-17_T	32.0	0.10232
Burkholderia_seminalis-_-AM747631--_R-24196_T	30.0	0.0
Nocardia_vaccinii-_-AF430045--_DSM_43285_T	29.0	0.0285
Pectobacterium_peruviense-_-MF589613--_IFB5232_source__________/type_materialtype_strain_of_Pectobacterium_peruvienseT	27.0	0.01192
Spirosoma_arboris-_-MN595015--_HMF4905_T	20.0	0.07959000000000001
