"tip_label"	"accesion"	"taxid"	"taxname"	"taxrank"	"old_tip_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"
"2026239"	"MK078037"	"2026239"	"Pusillimonas maritima"	"species"	"'MK078037, Pusillimonas maritima, Pusillimonas maritima, (MK078037), 17-4A T'"	"2"	"1224"	"28216"	"80840"	"506"	"305976"	"2026239"
"305977"	"AY695828"	"305977"	"Pusillimonas noertemannii"	"species"	"'AY695828, Pusillimonas noertemannii, Pusillimonas noertemannii, (AY695828), BN9 T'"	"2"	"1224"	"28216"	"80840"	"506"	"305976"	"305977"
"2175229"	"KY214293"	"2175229"	"Corticimicrobacter populi"	"species"	"'KY214293, Corticimicrobacter populi, Corticimicrobacter populi, (KY214293), 3d-2-2 T'"	"2"	"1224"	"28216"	"80840"	"506"	"2678534"	"2175229"
"2697024"	"JACJUU010000001"	"2697024"	"Pusillimonas minor"	"species"	"'JACJUU010000001, Pusillimonas minor, Pusillimonas minor, (JACJUU010000001), 7-48 T'"	"2"	"1224"	"28216"	"80840"	"506"	"305976"	"2697024"
"267800"	"AM944734"	"267800"	"Advenella incenata"	"species"	"'AM944734, Advenella incenata, Advenella incenata, (AM944734), CCUG 45225 T'"	"2"	"1224"	"28216"	"80840"	"506"	"290425"	"267800"
"310575"	"AJ864470"	"310575"	"Advenella kashmirensis subsp. kashmirensis"	"species"	"'AJ864470, Advenella kashmirensis subsp. kashmirensis, Advenella kashmirensis subsp. kashmirensis, (AJ864470), WT001 T'"	"2"	"1224"	"28216"	"80840"	"506"	"290425"	"310575"
"1481665"	"KJ169456"	"1481665"	"Advenella alkanexedens"	"species"	"'KJ169456, Advenella alkanexedens, Advenella alkanexedens, (KJ169456), LAM0050 T'"	"2"	"1224"	"28216"	"80840"	"506"	"290425"	"1481665"
"797535"	"AB567741"	"797535"	"Advenella faeciporci"	"species"	"'AB567741, Advenella faeciporci, Advenella faeciporci, (AB567741), M-07 T'"	"2"	"1224"	"28216"	"80840"	"506"	"290425"	"797535"
"106147"	"HF558382"	"106147"	"Pelistega europaea"	"species"	"'HF558382, Pelistega europaea, Pelistega europaea, (HF558382), N57 T'"	"2"	"1224"	"28216"	"80840"	"506"	"106146"	"106147"
"84590"	"AF067729"	"84590"	"Taylorella asinigenitalis"	"species"	"'AF067729, Taylorella asinigenitalis, Taylorella asinigenitalis, (AF067729), UCD-1 T'"	"2"	"1224"	"28216"	"80840"	"506"	"29574"	"84590"
"90245"	"AF133538"	"90245"	"Oligella urethralis"	"species"	"'AF133538, Oligella urethralis, Oligella urethralis, (AF133538), CIP 103116 T'"	"2"	"1224"	"28216"	"80840"	"506"	"90243"	"90245"
"124225"	"AJ277742"	"124225"	"Brackiella oedipodis"	"species"	"'AJ277742, Brackiella oedipodis, Brackiella oedipodis, (AJ277742), LMG 1945, R8846 T'"	"2"	"1224"	"28216"	"80840"	"506"	"124224"	"124225"
"1414851"	"KF692037"	"1414851"	"Pelistega indica"	"species"	"'KF692037, Pelistega indica, Pelistega indica, (KF692037), HM-7 T'"	"2"	"1224"	"28216"	"80840"	"506"	"106146"	"1414851"
"1631957"	"LN830267"	"1631957"	"Pelistega suis"	"species"	"'LN830267, Pelistega suis, Pelistega suis, (LN830267), 3340-03 T'"	"2"	"1224"	"28216"	"80840"	"506"	"106146"	"1631957"
"2652177"	"MN369768"	"2652177"	"Pelistega ratti"	"species"	"'MN369768, Pelistega ratti, Pelistega ratti, (MN369768), NLN63 T'"	"2"	"1224"	"28216"	"80840"	"506"	"106146"	"2652177"
"206506"	"AY131213"	"206506"	"Kerstersia gyiorum"	"species"	"'AY131213, Kerstersia gyiorum, Kerstersia gyiorum, (AY131213), LMG 5906 T'"	"2"	"1224"	"28216"	"80840"	"506"	"257820"	"206506"
"206505"	"AY131212"	"206505"	"Kerstersia similis"	"species"	"'AY131212, Kerstersia similis, Kerstersia similis, (AY131212), LMG 5890 T'"	"2"	"1224"	"28216"	"80840"	"506"	"257820"	"206505"
"1211383"	"JX009148"	"1211383"	"Paraburkholderia dipogonis"	"species"	"'JX009148, Paraburkholderia dipogonis, Paraburkholderia dipogonis, (JX009148), DL7 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1211383"
"2026199"	"CP022989"	"2026199"	"Paraburkholderia aromaticivorans"	"species"	"'CP022989, Paraburkholderia aromaticivorans, Paraburkholderia aromaticivorans, (CP022989), BN5 n[G] T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2026199"
"60549"	"U96936"	"60549"	"Paraburkholderia phenazinium"	"species"	"'U96936, Paraburkholderia phenazinium, Paraburkholderia phenazinium, (U96936), LMG2247T T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"60549"
"83784"	"AF061872"	"83784"	"Paraburkholderia sartisoli"	"species"	"'AF061872, Paraburkholderia sartisoli, Paraburkholderia sartisoli, (AF061872), RP007 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"83784"
"1926495"	"MF979827"	"1926495"	"Paraburkholderia telluris"	"species"	"'MF979827, Paraburkholderia telluris, Paraburkholderia telluris, (MF979827), DHOC27 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1926495"
"1752142"	"KP938221"	"1752142"	"Paraburkholderia pallidirosea"	"species"	"'KP938221, Paraburkholderia pallidirosea, Paraburkholderia pallidirosea, (KP938221), DHOK13 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1752142"
"1324617"	"KC817488"	"1324617"	"Paraburkholderia aspalathi"	"species"	"'KC817488, Paraburkholderia aspalathi, Paraburkholderia aspalathi, (KC817488), VG1C T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1324617"
"458836"	"EU035613"	"458836"	"Paraburkholderia sediminicola"	"species"	"'EU035613, Paraburkholderia sediminicola, Paraburkholderia sediminicola, (EU035613), HU2-65W T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"458836"
"2793076"	"HG995124"	"2793076"	"Paraburkholderia nemoris"	"species"	"'HG995124, Paraburkholderia nemoris, Paraburkholderia nemoris, (HG995124), LMG 31836T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2793076"
"2793077"	"HG995125"	"2793077"	"Paraburkholderia haematera"	"species"	"'HG995125, Paraburkholderia haematera, Paraburkholderia haematera, (HG995125), LMG 31837T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2793077"
"2152888"	"NZ_QPER01000001.1"	"2152888"	"Paraburkholderia agricolaris"	"species"	"'NZ_QPER01000001.1, Paraburkholderia agricolaris, Paraburkholderia agricolaris, (NZ_QPER01000001.1), BaQS159 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2152888"
"134537"	"AF215705"	"134537"	"Paraburkholderia fungorum"	"species"	"'AF215705, Paraburkholderia fungorum, Paraburkholderia fungorum, (AF215705), LMG 16225 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"134537"
"2599607"	"MN239497"	"2599607"	"Paraburkholderia madseniana"	"species"	"'MN239497, Paraburkholderia madseniana, Paraburkholderia madseniana, (MN239497), RP11 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2599607"
"420953"	"AM489502"	"420953"	"Paraburkholderia megapolitana"	"species"	"'AM489502, Paraburkholderia megapolitana, Paraburkholderia megapolitana, (AM489502), LMG 23650 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"420953"
"1912599"	"MW628182"	"1912599"	"Paraburkholderia acidicola"	"species"	"'MW628182, Paraburkholderia acidicola, Paraburkholderia acidicola, (MW628182), ATCC 31363 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1912599"
"2728848"	"MN685330"	"2728848"	"Paraburkholderia polaris"	"species"	"'MN685330, Paraburkholderia polaris, Paraburkholderia polaris, (MN685330), RP-4-7T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2728848"
"2793075"	"HG995123"	"2793075"	"Paraburkholderia domus"	"species"	"'HG995123, Paraburkholderia domus, Paraburkholderia domus, (HG995123), LMG 31832T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2793075"
"134536"	"AF215704"	"134536"	"Paraburkholderia caledonica"	"species"	"'AF215704, Paraburkholderia caledonica, Paraburkholderia caledonica, (AF215704), LMG 19076 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"134536"
"1245417"	"HF674688"	"1245417"	"Paraburkholderia strydomiana"	"species"	"'HF674688, Paraburkholderia strydomiana, Paraburkholderia strydomiana, (HF674688), WK1.1f T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1245417"
"948106"	"HQ698908"	"948106"	"Paraburkholderia dilworthii"	"species"	"'HQ698908, Paraburkholderia dilworthii, Paraburkholderia dilworthii, (HQ698908), WSM3556 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"948106"
"1200993"	"HE862279"	"1200993"	"Paraburkholderia fynbosensis"	"species"	"'HE862279, Paraburkholderia fynbosensis, Paraburkholderia fynbosensis, (HE862279), WSM4178 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1200993"
"311231"	"AB681301"	"311231"	"Paraburkholderia ginsengisoli"	"species"	"'AB681301, Paraburkholderia ginsengisoli, Paraburkholderia ginsengisoli, (AB681301), NBRC 100965 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"311231"
"420952"	"AM489501"	"420952"	"Paraburkholderia bryophila"	"species"	"'AM489501, Paraburkholderia bryophila, Paraburkholderia bryophila, (AM489501), LMG 23644 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"420952"
"580937"	"JF763856"	"580937"	"Paraburkholderia metrosideri"	"species"	"'JF763856, Paraburkholderia metrosideri, Paraburkholderia metrosideri, (JF763856), DNBP6-1 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"580937"
"1245436"	"JRZC01000915"	"1245436"	"Paraburkholderia kirstenboschensis"	"species"	"'JRZC01000915, Paraburkholderia kirstenboschensis, Paraburkholderia kirstenboschensis, (JRZC01000915), KB15 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1245436"
"2604047"	"LR861108"	"2604047"	"Paraburkholderia dioscoreae"	"species"	"'LR861108, Paraburkholderia dioscoreae, Paraburkholderia dioscoreae, (LR861108), LMG 31881 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2604047"
"2603818"	"KY694398"	"2603818"	"Paraburkholderia panacisoli"	"species"	"'KY694398, Paraburkholderia panacisoli, Paraburkholderia panacisoli, (KY694398), DCY113 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2603818"
"2008447"	"KY694400"	"2008447"	"Paraburkholderia panacihumi"	"species"	"'KY694400, Paraburkholderia panacihumi, Paraburkholderia panacihumi, (KY694400), DCY115 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2008447"
"1544867"	"FR872407"	"1544867"	"Paraburkholderia ultramafica"	"species"	"'FR872407, Paraburkholderia ultramafica, Paraburkholderia ultramafica, (FR872407), STM10279  133 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1544867"
"1247936"	"LN875221"	"1247936"	"Paraburkholderia ribeironis"	"species"	"'LN875221, Paraburkholderia ribeironis, Paraburkholderia ribeironis, (LN875221), STM 7296 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1247936"
"1761016"	"KT607985"	"1761016"	"Paraburkholderia caffeinilytica"	"species"	"'KT607985, Paraburkholderia caffeinilytica, Paraburkholderia caffeinilytica, (KT607985), CF1 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1761016"
"252970"	"AY435213"	"252970"	"Paraburkholderia phenoliruptrix"	"species"	"'AY435213, Paraburkholderia phenoliruptrix, Paraburkholderia phenoliruptrix, (AY435213), AC1100 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"252970"
"487049"	"EU219865"	"487049"	"Paraburkholderia rhynchosiae"	"species"	"'EU219865, Paraburkholderia rhynchosiae, Paraburkholderia rhynchosiae, (EU219865), WSM3937 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"487049"
"169427"	"AY040362"	"169427"	"Paraburkholderia terricola"	"species"	"'AY040362, Paraburkholderia terricola, Paraburkholderia terricola, (AY040362), LMG 20594T T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"169427"
"2211104"	"MG745917"	"2211104"	"Paraburkholderia lacunae"	"species"	"'MG745917, Paraburkholderia lacunae, Paraburkholderia lacunae, (MG745917), S27  T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2211104"
"1462993"	"LXJZ01000218"	"1462993"	"Paraburkholderia ginsengiterrae"	"species"	"'LXJZ01000218, Paraburkholderia ginsengiterrae, Paraburkholderia ginsengiterrae, (LXJZ01000218), DCY85-1 w[G] T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1462993"
"159450"	"AF263278"	"159450"	"Paraburkholderia sacchari"	"species"	"'AF263278, Paraburkholderia sacchari, Paraburkholderia sacchari, (AF263278), IPT101T LTP [T] T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"159450"
"1081790"	"JF763851"	"1081790"	"Paraburkholderia paradisi"	"species"	"'JF763851, Paraburkholderia paradisi, Paraburkholderia paradisi, (JF763851), WA T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1081790"
"2546446"	"MK690537"	"2546446"	"Paraburkholderia guartelaensis"	"species"	"'MK690537, Paraburkholderia guartelaensis, Paraburkholderia guartelaensis, (MK690537), CNPSo 3008 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2546446"
"2571748"	"MK675115"	"2571748"	"Paraburkholderia acidisoli"	"species"	"'MK675115, Paraburkholderia acidisoli, Paraburkholderia acidisoli, (MK675115), DHF22 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2571748"
"2571747"	"MK675116"	"2571747"	"Paraburkholderia acidiphila"	"species"	"'MK675116, Paraburkholderia acidiphila, Paraburkholderia acidiphila, (MK675116), 7Q-K02 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2571747"
"1398664"	"KF601211"	"1398664"	"Paraburkholderia metalliresistens"	"species"	"'KF601211, Paraburkholderia metalliresistens, Paraburkholderia metalliresistens, (KF601211), D414 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1398664"
"92647"	"AJ420332"	"92647"	"Paraburkholderia tropica"	"species"	"'AJ420332, Paraburkholderia tropica, Paraburkholderia tropica, (AJ420332), Ppe8 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"92647"
"1189126"	"JQ692176"	"1189126"	"Paraburkholderia eburnea"	"species"	"'JQ692176, Paraburkholderia eburnea, Paraburkholderia eburnea, (JQ692176), RR11 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1189126"
"694025"	"GU171384"	"694025"	"Paraburkholderia denitrificans"	"species"	"'GU171384, Paraburkholderia denitrificans, Paraburkholderia denitrificans, (GU171384), KIS30-44 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"694025"
"416944"	"EF139184"	"416944"	"Paraburkholderia lycopersici"	"species"	"'EF139184, Paraburkholderia lycopersici, Paraburkholderia lycopersici, (EF139184), TNe-862 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"416944"
"561122"	"JF763849"	"561122"	"Paraburkholderia peleae"	"species"	"'JF763849, Paraburkholderia peleae, Paraburkholderia peleae, (JF763849), PP52-1 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"561122"
"1081782"	"JF763857"	"1081782"	"Paraburkholderia hiiakae"	"species"	"'JF763857, Paraburkholderia hiiakae, Paraburkholderia hiiakae, (JF763857), I2 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1081782"
"2305225"	"KP938222"	"2305225"	"Paraburkholderia dinghuensis"	"species"	"'KP938222, Paraburkholderia dinghuensis, Paraburkholderia dinghuensis, (KP938222), DHOA04 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2305225"
"312026"	"AB537489"	"312026"	"Paraburkholderia mimosarum"	"species"	"'AB537489, Paraburkholderia mimosarum, Paraburkholderia mimosarum, (AB537489), NBRC 106338 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"312026"
"2171978"	"MF950896"	"2171978"	"Paraburkholderia caseinilytica"	"species"	"'MF950896, Paraburkholderia caseinilytica, Paraburkholderia caseinilytica, (MF950896), HM451 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2171978"
"392320"	"AY773189"	"392320"	"Paraburkholderia nodosa"	"species"	"'AY773189, Paraburkholderia nodosa, Paraburkholderia nodosa, (AY773189), Br3437 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"392320"
"2528715"	"MF979829"	"2528715"	"Paraburkholderia silviterrae"	"species"	"'MF979829, Paraburkholderia silviterrae, Paraburkholderia silviterrae, (MF979829), 4M-K11 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2528715"
"386056"	"DQ514537"	"386056"	"Paraburkholderia ferrariae"	"species"	"'DQ514537, Paraburkholderia ferrariae, Paraburkholderia ferrariae, (DQ514537), FeGl01 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"386056"
"2547399"	"MK672000"	"2547399"	"Paraburkholderia pallida"	"species"	"'MK672000, Paraburkholderia pallida, Paraburkholderia pallida, (MK672000), 7MH5 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2547399"
"984307"	"AB024310"	"984307"	"Paraburkholderia kururiensis"	"species"	"'AB024310, Paraburkholderia kururiensis, Paraburkholderia kururiensis, (AB024310), KP23T LTP [T] T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"984307"
"416943"	"EF139186"	"416943"	"Paraburkholderia caballeronis"	"species"	"'EF139186, Paraburkholderia caballeronis, Paraburkholderia caballeronis, (EF139186), TNe-841 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"416943"
"480658"	"AB365791"	"480658"	"Paraburkholderia rhizosphaerae"	"species"	"'AB365791, Paraburkholderia rhizosphaerae, Paraburkholderia rhizosphaerae, (AB365791), WR43 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"480658"
"627669"	"FJ796457"	"627669"	"Paraburkholderia humisilvae"	"species"	"'FJ796457, Paraburkholderia humisilvae, Paraburkholderia humisilvae, (FJ796457), Y-12 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"627669"
"1520583"	"KJ601731"	"1520583"	"Paraburkholderia jirisanensis"	"species"	"'KJ601731, Paraburkholderia jirisanensis, Paraburkholderia jirisanensis, (KJ601731), JRM2-1 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1520583"
"624376"	"FJ772068"	"624376"	"Paraburkholderia solisilvae"	"species"	"'FJ772068, Paraburkholderia solisilvae, Paraburkholderia solisilvae, (FJ772068), Y-47 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"624376"
"667676"	"HM366717"	"667676"	"Paraburkholderia diazotrophica"	"species"	"'HM366717, Paraburkholderia diazotrophica, Paraburkholderia diazotrophica, (HM366717), NKMU-JPY461 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"667676"
"2654983"	"MK690525"	"2654983"	"Paraburkholderia franconis"	"species"	"'MK690525, Paraburkholderia franconis, Paraburkholderia franconis, (MK690525), CNPSo 3157 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2654983"
"1701573"	"LN875219"	"1701573"	"Paraburkholderia piptadeniae"	"species"	"'LN875219, Paraburkholderia piptadeniae, Paraburkholderia piptadeniae, (LN875219), STM7183 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1701573"
"1515439"	"KJ746438"	"1515439"	"Paraburkholderia susongensis"	"species"	"'KJ746438, Paraburkholderia susongensis, Paraburkholderia susongensis, (KJ746438), L226 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1515439"
"1399968"	"KF155692"	"1399968"	"Paraburkholderia monticola"	"species"	"'KF155692, Paraburkholderia monticola, Paraburkholderia monticola, (KF155692), JC2948 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1399968"
"2728839"	"MN685326"	"2728839"	"Paraburkholderia antibiotica"	"species"	"'MN685326, Paraburkholderia antibiotica, Paraburkholderia antibiotica, (MN685326), G-4-1-8T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2728839"
"2782701"	"FN543659"	"2782701"	"Paraburkholderia youngii"	"species"	"'FN543659, Paraburkholderia youngii, Paraburkholderia youngii, (FN543659), JPY169 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2782701"
"75105"	"Y17009"	"75105"	"Paraburkholderia caribensis"	"species"	"'Y17009, Paraburkholderia caribensis, Paraburkholderia caribensis, (Y17009), MWAP64 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"75105"
"311230"	"AB201285"	"311230"	"Paraburkholderia terrae"	"species"	"'AB201285, Paraburkholderia terrae, Paraburkholderia terrae, (AB201285), KMY02 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"311230"
"1245441"	"HF674712"	"1245441"	"Paraburkholderia steynii"	"species"	"'HF674712, Paraburkholderia steynii, Paraburkholderia steynii, (HF674712), HC1.1ba T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"1245441"
"169430"	"AY040365"	"169430"	"Paraburkholderia hospita"	"species"	"'AY040365, Paraburkholderia hospita, Paraburkholderia hospita, (AY040365), LMG 20598T T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"169430"
"273251"	"AY773186"	"273251"	"Paraburkholderia sabiae"	"species"	"'AY773186, Paraburkholderia sabiae, Paraburkholderia sabiae, (AY773186), Br3407 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"273251"
"2057004"	"KY078851"	"2057004"	"Paraburkholderia azotifigens"	"species"	"'KY078851, Paraburkholderia azotifigens, Paraburkholderia azotifigens, (KY078851), NF2-5-3 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2057004"
"2547393"	"MH379802"	"2547393"	"Paraburkholderia flava"	"species"	"'MH379802, Paraburkholderia flava, Paraburkholderia flava, (MH379802), LD6 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1822464"	"2547393"
"1777135"	"FCOM02000208"	"1777135"	"Caballeronia arvi"	"species"	"'FCOM02000208, Caballeronia arvi, Caballeronia arvi, (FCOM02000208), LMG 29317 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1777135"
"1777140"	"FCOA02000075"	"1777140"	"Caballeronia hypogeia"	"species"	"'FCOA02000075, Caballeronia hypogeia, Caballeronia hypogeia, (FCOA02000075), LMG 29322 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1777140"
"1777136"	"FCOF02000102"	"1777136"	"Caballeronia catudaia"	"species"	"'FCOF02000102, Caballeronia catudaia, Caballeronia catudaia, (FCOF02000102), LMG 29318 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1777136"
"1353886"	"HG324048"	"1353886"	"Caballeronia cordobensis"	"species"	"'HG324048, Caballeronia cordobensis, Caballeronia cordobensis, (HG324048), LMG 27620 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1353886"
"871203"	"HM802212"	"871203"	"Caballeronia zhejiangensis"	"species"	"'HM802212, Caballeronia zhejiangensis, Caballeronia zhejiangensis, (HM802212), OP-1 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"871203"
"1777138"	"FCNX02000042"	"1777138"	"Caballeronia fortuita"	"species"	"'FCNX02000042, Caballeronia fortuita, Caballeronia fortuita, (FCNX02000042), LMG 29320 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1777138"
"1399969"	"KF155693"	"1399969"	"Caballeronia megalochromosomata"	"species"	"'KF155693, Caballeronia megalochromosomata, Caballeronia megalochromosomata, (KF155693), JC2949 T'"	"2"	"1224"	"28216"	"80840"	"119060"	"1827195"	"1399969"
